activity_id,type,regarding_type,regarding_id,owner,activity_date,duration_minutes
ACT000400,Task,Opportunity,OPP00086,E0009,2024-06-18,
ACT000401,Call,Opportunity,OPP00086,E0009,2024-06-08,18.0
ACT000402,Email,Opportunity,OPP00086,E0009,2024-06-15,
ACT000403,Email,Opportunity,OPP00087,E0172,2024-04-14,
ACT000404,Task,Opportunity,OPP00087,E0172,2024-04-13,
ACT000405,Call,Opportunity,OPP00087,E0172,2024-05-13,9.0
ACT000406,Email,Opportunity,OPP00087,E0172,2024-04-28,
ACT000407,Call,Opportunity,OPP00087,E0172,2024-05-12,9.0
ACT000408,Call,Opportunity,OPP00088,E0099,2025-04-11,9.0
ACT000409,Email,Opportunity,OPP00088,E0099,2025-08-05,
ACT000410,Meeting,Opportunity,OPP00088,E0099,2025-05-07,42.0
ACT000411,Call,Opportunity,OPP00088,E0099,2025-07-22,23.0
ACT000412,Email,Opportunity,OPP00088,E0099,2025-04-10,
ACT000413,Call,Opportunity,OPP00089,E0161,2025-09-27,27.0
ACT000414,Meeting,Opportunity,OPP00089,E0161,2025-09-18,7.0
ACT000415,Call,Opportunity,OPP00089,E0161,2025-09-25,26.0
ACT000416,Email,Opportunity,OPP00090,E0173,2024-03-18,
ACT000417,Call,Opportunity,OPP00090,E0173,2024-03-03,31.0
ACT000418,Email,Opportunity,OPP00090,E0173,2024-03-15,
ACT000419,Call,Opportunity,OPP00091,E0009,2025-10-12,19.0
ACT000420,Email,Opportunity,OPP00091,E0009,2025-10-03,
ACT000421,Task,Opportunity,OPP00092,E0119,2026-01-09,
ACT000422,Call,Opportunity,OPP00092,E0119,2026-01-03,21.0
ACT000423,Email,Opportunity,OPP00092,E0119,2025-12-31,
ACT000424,Email,Opportunity,OPP00092,E0119,2025-12-30,
ACT000425,Call,Opportunity,OPP00093,E0057,2025-09-26,18.0
ACT000426,Call,Opportunity,OPP00093,E0057,2025-09-29,21.0
ACT000427,Call,Opportunity,OPP00093,E0057,2025-09-10,30.0
ACT000428,Call,Opportunity,OPP00093,E0057,2025-09-10,30.0
ACT000429,Meeting,Opportunity,OPP00093,E0057,2025-09-02,36.0
ACT000430,Call,Opportunity,OPP00093,E0057,2025-09-30,21.0
ACT000431,Call,Opportunity,OPP00093,E0057,2025-09-25,15.0
ACT000432,Meeting,Opportunity,OPP00094,E0085,2025-05-20,41.0
ACT000433,Call,Opportunity,OPP00094,E0085,2025-05-27,25.0
ACT000434,Call,Opportunity,OPP00094,E0085,2025-05-25,40.0
ACT000435,Call,Opportunity,OPP00094,E0085,2025-05-03,40.0
ACT000436,Call,Opportunity,OPP00094,E0085,2025-05-08,37.0
ACT000437,Meeting,Opportunity,OPP00094,E0085,2025-05-12,6.0
ACT000438,Meeting,Opportunity,OPP00094,E0085,2025-05-01,23.0
ACT000439,Call,Opportunity,OPP00094,E0085,2025-05-26,35.0
ACT000440,Call,Opportunity,OPP00095,E0018,2024-07-21,30.0
ACT000441,Email,Opportunity,OPP00095,E0018,2024-08-22,
ACT000442,Call,Opportunity,OPP00095,E0018,2024-07-25,43.0
ACT000443,Task,Opportunity,OPP00096,E0099,2024-12-22,
ACT000444,Call,Opportunity,OPP00096,E0099,2024-12-27,15.0
ACT000445,Call,Opportunity,OPP00096,E0099,2025-01-02,31.0
ACT000446,Call,Opportunity,OPP00096,E0099,2025-01-06,17.0
ACT000447,Email,Opportunity,OPP00097,E0018,2025-04-14,
ACT000448,Meeting,Opportunity,OPP00097,E0018,2025-07-03,28.0
ACT000449,Email,Opportunity,OPP00097,E0018,2025-05-28,
ACT000450,Meeting,Opportunity,OPP00097,E0018,2025-07-05,12.0
ACT000451,Call,Opportunity,OPP00097,E0018,2025-07-14,43.0
ACT000452,Call,Opportunity,OPP00098,E0119,2024-08-06,22.0
ACT000453,Call,Opportunity,OPP00098,E0119,2024-08-01,8.0
ACT000454,Call,Opportunity,OPP00098,E0119,2024-09-20,32.0
ACT000455,Call,Opportunity,OPP00098,E0119,2024-09-21,23.0
ACT000456,Call,Opportunity,OPP00099,E0057,2025-09-14,14.0
ACT000457,Email,Opportunity,OPP00099,E0057,2025-07-05,
ACT000458,Email,Opportunity,OPP00099,E0057,2025-10-26,
ACT000459,Call,Opportunity,OPP00099,E0057,2025-06-08,14.0
ACT000460,Email,Opportunity,OPP00099,E0057,2025-06-29,
ACT000461,Email,Opportunity,OPP00100,E0163,2024-08-27,
ACT000462,Call,Opportunity,OPP00100,E0163,2024-08-16,8.0
ACT000463,Email,Opportunity,OPP00100,E0163,2024-08-25,
ACT000464,Call,Opportunity,OPP00100,E0163,2024-08-23,19.0
ACT000465,Call,Opportunity,OPP00100,E0163,2024-08-20,9.0
ACT000466,Call,Opportunity,OPP00100,E0163,2024-08-23,25.0
ACT000467,Call,Opportunity,OPP00100,E0163,2024-08-23,30.0
ACT000468,Task,Opportunity,OPP00100,E0163,2024-08-25,
ACT000469,Call,Opportunity,OPP00101,E0085,2024-07-03,25.0
ACT000470,Call,Opportunity,OPP00101,E0085,2024-06-21,7.0
ACT000471,Email,Opportunity,OPP00102,E0052,2025-03-25,
ACT000472,Call,Opportunity,OPP00102,E0052,2025-03-14,30.0
ACT000473,Call,Opportunity,OPP00102,E0052,2025-04-14,23.0
ACT000474,Email,Opportunity,OPP00102,E0052,2025-05-11,
ACT000475,Meeting,Opportunity,OPP00102,E0052,2025-03-13,38.0
ACT000476,Email,Opportunity,OPP00103,E0032,2025-02-05,
ACT000477,Email,Opportunity,OPP00103,E0032,2025-02-04,
ACT000478,Call,Opportunity,OPP00103,E0032,2025-02-07,25.0
ACT000479,Call,Opportunity,OPP00103,E0032,2025-02-17,33.0
ACT000480,Call,Opportunity,OPP00103,E0032,2025-01-29,15.0
ACT000481,Meeting,Opportunity,OPP00104,E0161,2026-01-23,13.0
ACT000482,Meeting,Opportunity,OPP00104,E0161,2026-01-20,9.0
ACT000483,Call,Opportunity,OPP00104,E0161,2026-01-25,33.0
ACT000484,Task,Opportunity,OPP00104,E0161,2026-01-08,
ACT000485,Call,Opportunity,OPP00104,E0161,2026-01-22,28.0
ACT000486,Task,Opportunity,OPP00105,E0096,2025-12-11,
ACT000487,Call,Opportunity,OPP00105,E0096,2025-08-24,26.0
ACT000488,Call,Opportunity,OPP00105,E0096,2025-09-30,21.0
ACT000489,Task,Opportunity,OPP00105,E0096,2025-10-02,
ACT000490,Task,Opportunity,OPP00105,E0096,2025-09-15,
ACT000491,Email,Opportunity,OPP00106,E0009,2025-05-07,
ACT000492,Email,Opportunity,OPP00106,E0009,2025-05-29,
ACT000493,Task,Opportunity,OPP00106,E0009,2025-05-16,
ACT000494,Email,Opportunity,OPP00106,E0009,2025-05-13,
ACT000495,Call,Opportunity,OPP00106,E0009,2025-06-16,34.0
ACT000496,Call,Opportunity,OPP00107,E0057,2024-06-11,44.0
ACT000497,Email,Opportunity,OPP00107,E0057,2024-06-20,
ACT000498,Email,Opportunity,OPP00107,E0057,2024-06-16,
ACT000499,Email,Opportunity,OPP00107,E0057,2024-06-22,
ACT000500,Call,Opportunity,OPP00108,E0148,2025-08-20,34.0
ACT000501,Email,Opportunity,OPP00108,E0148,2025-09-03,
ACT000502,Meeting,Opportunity,OPP00108,E0148,2025-08-08,33.0
ACT000503,Call,Opportunity,OPP00108,E0148,2025-08-22,12.0
ACT000504,Task,Opportunity,OPP00108,E0148,2025-08-24,
ACT000505,Call,Opportunity,OPP00108,E0148,2025-08-25,8.0
ACT000506,Meeting,Opportunity,OPP00108,E0148,2025-08-23,32.0
ACT000507,Email,Opportunity,OPP00108,E0148,2025-08-24,
ACT000508,Call,Opportunity,OPP00109,E0032,2025-01-14,11.0
ACT000509,Call,Opportunity,OPP00109,E0032,2025-01-16,42.0
ACT000510,Call,Opportunity,OPP00109,E0032,2025-02-16,39.0
ACT000511,Email,Opportunity,OPP00109,E0032,2025-02-04,
ACT000512,Call,Opportunity,OPP00109,E0032,2025-02-21,6.0
ACT000513,Call,Opportunity,OPP00110,E0059,2024-07-26,25.0
ACT000514,Call,Opportunity,OPP00110,E0059,2024-08-10,41.0
ACT000515,Call,Opportunity,OPP00110,E0059,2024-07-23,29.0
ACT000516,Email,Opportunity,OPP00110,E0059,2024-07-25,
ACT000517,Call,Opportunity,OPP00110,E0059,2024-08-19,20.0
ACT000518,Meeting,Opportunity,OPP00110,E0059,2024-07-24,9.0
ACT000519,Call,Opportunity,OPP00110,E0059,2024-08-09,43.0
ACT000520,Call,Opportunity,OPP00111,E0099,2025-04-22,7.0
ACT000521,Call,Opportunity,OPP00111,E0099,2025-05-18,11.0
ACT000522,Email,Opportunity,OPP00112,E0028,2025-09-24,
ACT000523,Meeting,Opportunity,OPP00112,E0028,2025-10-19,14.0
ACT000524,Call,Opportunity,OPP00112,E0028,2025-10-10,37.0
ACT000525,Email,Opportunity,OPP00113,E0119,2024-05-27,
ACT000526,Email,Opportunity,OPP00113,E0119,2024-05-17,
ACT000527,Email,Opportunity,OPP00113,E0119,2024-05-21,
ACT000528,Task,Opportunity,OPP00113,E0119,2024-05-28,
ACT000529,Email,Opportunity,OPP00113,E0119,2024-05-30,
ACT000530,Task,Opportunity,OPP00113,E0119,2024-06-12,
ACT000531,Email,Opportunity,OPP00113,E0119,2024-05-20,
ACT000532,Task,Opportunity,OPP00114,E0096,2025-07-24,
ACT000533,Call,Opportunity,OPP00114,E0096,2025-07-25,23.0
ACT000534,Meeting,Opportunity,OPP00114,E0096,2025-07-11,23.0
ACT000535,Email,Opportunity,OPP00115,E0085,2025-04-06,
ACT000536,Call,Opportunity,OPP00115,E0085,2025-08-18,30.0
ACT000537,Email,Opportunity,OPP00115,E0085,2025-04-05,
ACT000538,Call,Opportunity,OPP00115,E0085,2025-04-19,42.0
ACT000539,Email,Opportunity,OPP00116,E0085,2024-10-09,
ACT000540,Call,Opportunity,OPP00116,E0085,2024-09-27,42.0
ACT000541,Email,Opportunity,OPP00116,E0085,2024-10-02,
ACT000542,Call,Opportunity,OPP00116,E0085,2024-09-23,20.0
ACT000543,Meeting,Opportunity,OPP00117,E0028,2025-04-23,38.0
ACT000544,Call,Opportunity,OPP00117,E0028,2025-05-04,42.0
ACT000545,Email,Opportunity,OPP00117,E0028,2025-04-18,
ACT000546,Call,Opportunity,OPP00117,E0028,2025-04-29,9.0
ACT000547,Call,Opportunity,OPP00117,E0028,2025-04-16,36.0
ACT000548,Email,Opportunity,OPP00117,E0028,2025-05-04,
ACT000549,Call,Opportunity,OPP00117,E0028,2025-05-08,20.0
ACT000550,Call,Opportunity,OPP00117,E0028,2025-04-26,11.0
ACT000551,Task,Opportunity,OPP00118,E0057,2025-01-09,
ACT000552,Email,Opportunity,OPP00118,E0057,2025-01-07,
ACT000553,Email,Opportunity,OPP00118,E0057,2024-12-30,
ACT000554,Call,Opportunity,OPP00118,E0057,2025-01-05,20.0
ACT000555,Email,Opportunity,OPP00118,E0057,2024-12-24,
ACT000556,Call,Opportunity,OPP00118,E0057,2025-01-03,19.0
ACT000557,Email,Opportunity,OPP00119,E0089,2024-12-29,
ACT000558,Meeting,Opportunity,OPP00119,E0089,2025-01-27,5.0
ACT000559,Email,Opportunity,OPP00119,E0089,2025-01-06,
ACT000560,Meeting,Opportunity,OPP00120,E0032,2024-03-11,13.0
ACT000561,Call,Opportunity,OPP00120,E0032,2024-01-30,43.0
ACT000562,Email,Opportunity,OPP00120,E0032,2024-02-01,
ACT000563,Email,Opportunity,OPP00121,E0028,2025-08-23,
ACT000564,Call,Opportunity,OPP00121,E0028,2025-08-25,8.0
ACT000565,Email,Opportunity,OPP00121,E0028,2025-08-31,
ACT000566,Task,Opportunity,OPP00121,E0028,2025-09-08,
ACT000567,Email,Opportunity,OPP00121,E0028,2025-09-01,
ACT000568,Email,Opportunity,OPP00122,E0096,2024-08-27,
ACT000569,Call,Opportunity,OPP00122,E0096,2024-08-26,35.0
ACT000570,Email,Opportunity,OPP00123,E0122,2025-03-05,
ACT000571,Meeting,Opportunity,OPP00123,E0122,2025-02-25,30.0
ACT000572,Email,Opportunity,OPP00123,E0122,2025-03-07,
ACT000573,Meeting,Opportunity,OPP00123,E0122,2025-02-08,16.0
ACT000574,Task,Opportunity,OPP00123,E0122,2025-03-02,
ACT000575,Meeting,Opportunity,OPP00123,E0122,2025-03-03,29.0
ACT000576,Email,Opportunity,OPP00124,E0163,2024-04-18,
ACT000577,Call,Opportunity,OPP00124,E0163,2024-03-22,19.0
ACT000578,Task,Opportunity,OPP00124,E0163,2024-03-11,
ACT000579,Task,Opportunity,OPP00124,E0163,2024-03-14,
ACT000580,Task,Opportunity,OPP00125,E0172,2025-09-07,
ACT000581,Call,Opportunity,OPP00125,E0172,2025-09-18,34.0
ACT000582,Meeting,Opportunity,OPP00126,E0126,2025-05-31,31.0
ACT000583,Meeting,Opportunity,OPP00126,E0126,2025-06-17,42.0
ACT000584,Email,Opportunity,OPP00126,E0126,2025-06-14,
ACT000585,Meeting,Opportunity,OPP00126,E0126,2025-06-24,35.0
ACT000586,Email,Opportunity,OPP00127,E0085,2024-05-06,
ACT000587,Call,Opportunity,OPP00127,E0085,2024-05-28,21.0
ACT000588,Call,Opportunity,OPP00127,E0085,2024-06-01,6.0
ACT000589,Meeting,Opportunity,OPP00127,E0085,2024-06-08,41.0
ACT000590,Call,Opportunity,OPP00127,E0085,2024-06-19,19.0
ACT000591,Meeting,Opportunity,OPP00127,E0085,2024-05-26,16.0
ACT000592,Email,Opportunity,OPP00127,E0085,2024-05-21,
ACT000593,Call,Opportunity,OPP00128,E0148,2025-10-14,34.0
ACT000594,Email,Opportunity,OPP00128,E0148,2025-10-23,
ACT000595,Email,Opportunity,OPP00128,E0148,2025-10-06,
ACT000596,Call,Opportunity,OPP00128,E0148,2025-10-27,20.0
ACT000597,Email,Opportunity,OPP00128,E0148,2025-10-18,
ACT000598,Email,Opportunity,OPP00128,E0148,2025-09-30,
ACT000599,Call,Opportunity,OPP00129,E0014,2025-12-23,34.0
ACT000600,Meeting,Opportunity,OPP00129,E0014,2025-12-17,20.0
ACT000601,Call,Opportunity,OPP00129,E0014,2025-12-17,18.0
ACT000602,Email,Opportunity,OPP00129,E0014,2025-11-27,
ACT000603,Email,Opportunity,OPP00129,E0014,2025-11-25,
ACT000604,Call,Opportunity,OPP00130,E0089,2025-02-20,18.0
ACT000605,Task,Opportunity,OPP00130,E0089,2025-02-15,
ACT000606,Call,Opportunity,OPP00131,E0096,2024-08-07,7.0
ACT000607,Call,Opportunity,OPP00131,E0096,2024-08-09,36.0
ACT000608,Call,Opportunity,OPP00132,E0148,2025-03-19,38.0
ACT000609,Email,Opportunity,OPP00132,E0148,2025-03-23,
ACT000610,Call,Opportunity,OPP00133,E0009,2025-09-21,28.0
ACT000611,Task,Opportunity,OPP00133,E0009,2025-09-27,
ACT000612,Email,Opportunity,OPP00133,E0009,2025-09-19,
ACT000613,Email,Opportunity,OPP00133,E0009,2025-09-14,
ACT000614,Call,Opportunity,OPP00133,E0009,2025-08-25,30.0
ACT000615,Call,Opportunity,OPP00133,E0009,2025-09-19,17.0
ACT000616,Email,Opportunity,OPP00134,E0163,2025-06-16,
ACT000617,Call,Opportunity,OPP00134,E0163,2025-06-06,35.0
ACT000618,Email,Opportunity,OPP00134,E0163,2025-06-08,
ACT000619,Call,Opportunity,OPP00134,E0163,2025-05-24,29.0
ACT000620,Call,Opportunity,OPP00134,E0163,2025-05-25,6.0
ACT000621,Task,Opportunity,OPP00135,E0089,2025-01-07,
ACT000622,Call,Opportunity,OPP00135,E0089,2025-01-01,21.0
ACT000623,Call,Opportunity,OPP00135,E0089,2024-12-21,9.0
ACT000624,Call,Opportunity,OPP00135,E0089,2025-01-01,10.0
ACT000625,Call,Opportunity,OPP00135,E0089,2025-01-02,44.0
ACT000626,Email,Opportunity,OPP00135,E0089,2024-12-28,
ACT000627,Meeting,Opportunity,OPP00136,E0028,2025-05-07,27.0
ACT000628,Email,Opportunity,OPP00136,E0028,2025-05-08,
ACT000629,Email,Opportunity,OPP00136,E0028,2025-09-14,
ACT000630,Call,Opportunity,OPP00136,E0028,2025-07-05,37.0
ACT000631,Meeting,Opportunity,OPP00137,E0173,2024-12-07,24.0
ACT000632,Email,Opportunity,OPP00137,E0173,2025-01-09,
ACT000633,Task,Opportunity,OPP00137,E0173,2025-01-04,
ACT000634,Email,Opportunity,OPP00137,E0173,2024-09-18,
ACT000635,Call,Opportunity,OPP00137,E0173,2025-01-08,8.0
ACT000636,Call,Opportunity,OPP00137,E0173,2024-09-19,40.0
ACT000637,Call,Opportunity,OPP00137,E0173,2024-10-14,12.0
ACT000638,Email,Opportunity,OPP00137,E0173,2024-09-16,
ACT000639,Meeting,Opportunity,OPP00138,E0028,2025-01-05,44.0
ACT000640,Task,Opportunity,OPP00138,E0028,2025-01-18,
ACT000641,Meeting,Opportunity,OPP00138,E0028,2024-12-27,27.0
ACT000642,Task,Opportunity,OPP00139,E0119,2025-05-20,
ACT000643,Call,Opportunity,OPP00139,E0119,2025-05-22,6.0
ACT000644,Email,Opportunity,OPP00139,E0119,2025-05-02,
ACT000645,Email,Opportunity,OPP00139,E0119,2025-05-01,
ACT000646,Meeting,Opportunity,OPP00139,E0119,2025-05-24,34.0
ACT000647,Meeting,Opportunity,OPP00139,E0119,2025-05-30,13.0
ACT000648,Email,Opportunity,OPP00139,E0119,2025-06-06,
ACT000649,Email,Opportunity,OPP00139,E0119,2025-05-10,
ACT000650,Call,Opportunity,OPP00140,E0028,2024-07-01,6.0
ACT000651,Meeting,Opportunity,OPP00140,E0028,2024-07-02,18.0
ACT000652,Meeting,Opportunity,OPP00140,E0028,2024-05-18,23.0
ACT000653,Meeting,Opportunity,OPP00140,E0028,2024-06-29,10.0
ACT000654,Call,Opportunity,OPP00140,E0028,2024-07-06,23.0
ACT000655,Call,Opportunity,OPP00141,E0028,2024-04-02,20.0
ACT000656,Task,Opportunity,OPP00141,E0028,2024-06-07,
ACT000657,Email,Opportunity,OPP00142,E0119,2024-03-13,
ACT000658,Call,Opportunity,OPP00142,E0119,2024-03-18,28.0
ACT000659,Call,Opportunity,OPP00142,E0119,2024-03-02,35.0
ACT000660,Email,Opportunity,OPP00142,E0119,2024-03-08,
ACT000661,Call,Opportunity,OPP00142,E0119,2024-03-23,12.0
ACT000662,Task,Opportunity,OPP00143,E0009,2025-09-16,
ACT000663,Email,Opportunity,OPP00143,E0009,2025-09-20,
ACT000664,Call,Opportunity,OPP00144,E0119,2025-11-21,35.0
ACT000665,Call,Opportunity,OPP00144,E0119,2025-11-20,41.0
ACT000666,Email,Opportunity,OPP00144,E0119,2025-11-11,
ACT000667,Call,Opportunity,OPP00144,E0119,2025-11-18,23.0
ACT000668,Task,Opportunity,OPP00144,E0119,2025-11-19,
ACT000669,Call,Opportunity,OPP00144,E0119,2025-11-13,32.0
ACT000670,Call,Opportunity,OPP00144,E0119,2025-11-09,31.0
ACT000671,Email,Opportunity,OPP00144,E0119,2025-11-09,
ACT000672,Call,Opportunity,OPP00145,E0148,2024-10-09,34.0
ACT000673,Call,Opportunity,OPP00145,E0148,2024-11-05,12.0
ACT000674,Call,Opportunity,OPP00145,E0148,2024-11-09,32.0
ACT000675,Email,Opportunity,OPP00145,E0148,2024-10-20,
ACT000676,Task,Opportunity,OPP00146,E0052,2025-05-12,
ACT000677,Email,Opportunity,OPP00146,E0052,2025-03-01,
ACT000678,Call,Opportunity,OPP00146,E0052,2025-05-30,22.0
ACT000679,Call,Opportunity,OPP00146,E0052,2025-05-26,13.0
ACT000680,Call,Opportunity,OPP00146,E0052,2025-01-14,29.0
ACT000681,Meeting,Opportunity,OPP00146,E0052,2025-04-12,14.0
ACT000682,Call,Opportunity,OPP00146,E0052,2025-04-07,14.0
ACT000683,Call,Opportunity,OPP00147,E0173,2025-11-08,16.0
ACT000684,Email,Opportunity,OPP00147,E0173,2025-11-11,
ACT000685,Email,Opportunity,OPP00147,E0173,2025-10-13,
ACT000686,Email,Opportunity,OPP00147,E0173,2025-10-12,
ACT000687,Meeting,Opportunity,OPP00147,E0173,2025-10-12,35.0
ACT000688,Call,Opportunity,OPP00147,E0173,2025-10-08,15.0
ACT000689,Call,Opportunity,OPP00147,E0173,2025-11-05,39.0
ACT000690,Task,Opportunity,OPP00148,E0122,2025-03-06,
ACT000691,Email,Opportunity,OPP00148,E0122,2025-03-09,
ACT000692,Email,Opportunity,OPP00149,E0100,2024-09-23,
ACT000693,Email,Opportunity,OPP00149,E0100,2025-01-15,
ACT000694,Call,Opportunity,OPP00149,E0100,2024-10-31,29.0
ACT000695,Call,Opportunity,OPP00149,E0100,2024-09-28,35.0
ACT000696,Call,Opportunity,OPP00150,E0089,2024-04-29,20.0
ACT000697,Email,Opportunity,OPP00150,E0089,2024-05-01,
ACT000698,Meeting,Opportunity,OPP00150,E0089,2024-05-05,31.0
ACT000699,Task,Opportunity,OPP00150,E0089,2024-05-08,
ACT000700,Task,Opportunity,OPP00150,E0089,2024-05-11,
ACT000701,Call,Opportunity,OPP00150,E0089,2024-05-11,30.0
ACT000702,Call,Opportunity,OPP00150,E0089,2024-05-04,36.0
ACT000703,Email,Opportunity,OPP00150,E0089,2024-05-03,
ACT000704,Email,Opportunity,OPP00151,E0172,2025-09-12,
ACT000705,Call,Opportunity,OPP00151,E0172,2025-06-04,9.0
ACT000706,Email,Opportunity,OPP00151,E0172,2025-06-10,
ACT000707,Task,Opportunity,OPP00151,E0172,2025-06-07,
ACT000708,Email,Opportunity,OPP00151,E0172,2025-07-01,
ACT000709,Email,Opportunity,OPP00152,E0126,2025-04-06,
ACT000710,Meeting,Opportunity,OPP00152,E0126,2025-04-18,21.0
ACT000711,Task,Opportunity,OPP00152,E0126,2025-04-18,
ACT000712,Email,Opportunity,OPP00152,E0126,2025-04-06,
ACT000713,Call,Opportunity,OPP00152,E0126,2025-05-10,25.0
ACT000714,Call,Opportunity,OPP00152,E0126,2025-04-18,10.0
ACT000715,Email,Opportunity,OPP00152,E0126,2025-04-21,
ACT000716,Meeting,Opportunity,OPP00152,E0126,2025-05-02,18.0
ACT000717,Email,Opportunity,OPP00153,E0028,2025-08-22,
ACT000718,Task,Opportunity,OPP00153,E0028,2025-08-25,
ACT000719,Email,Opportunity,OPP00153,E0028,2025-08-10,
ACT000720,Email,Opportunity,OPP00153,E0028,2025-08-10,
ACT000721,Email,Opportunity,OPP00153,E0028,2025-08-12,
ACT000722,Call,Opportunity,OPP00154,E0009,2024-02-11,26.0
ACT000723,Call,Opportunity,OPP00154,E0009,2024-02-04,13.0
ACT000724,Call,Opportunity,OPP00154,E0009,2024-02-07,29.0
ACT000725,Email,Opportunity,OPP00154,E0009,2024-02-12,
ACT000726,Email,Opportunity,OPP00154,E0009,2024-03-14,
ACT000727,Call,Opportunity,OPP00154,E0009,2024-02-07,7.0
ACT000728,Call,Opportunity,OPP00154,E0009,2024-02-17,12.0
ACT000729,Email,Opportunity,OPP00154,E0009,2024-02-26,
ACT000730,Email,Opportunity,OPP00155,E0089,2025-05-04,
ACT000731,Call,Opportunity,OPP00155,E0089,2025-05-12,27.0
ACT000732,Email,Opportunity,OPP00155,E0089,2025-05-05,
ACT000733,Call,Opportunity,OPP00155,E0089,2025-05-04,6.0
ACT000734,Call,Opportunity,OPP00156,E0018,2025-05-17,41.0
ACT000735,Call,Opportunity,OPP00156,E0018,2025-05-20,36.0
ACT000736,Meeting,Opportunity,OPP00156,E0018,2025-05-20,37.0
ACT000737,Call,Opportunity,OPP00156,E0018,2025-05-06,37.0
ACT000738,Call,Opportunity,OPP00156,E0018,2025-05-08,19.0
ACT000739,Email,Opportunity,OPP00156,E0018,2025-04-25,
ACT000740,Email,Opportunity,OPP00156,E0018,2025-05-19,
ACT000741,Email,Opportunity,OPP00156,E0018,2025-05-12,
ACT000742,Call,Opportunity,OPP00157,E0126,2024-04-21,18.0
ACT000743,Call,Opportunity,OPP00157,E0126,2024-09-24,23.0
ACT000744,Call,Opportunity,OPP00157,E0126,2024-07-17,43.0
ACT000745,Call,Opportunity,OPP00157,E0126,2024-06-17,32.0
ACT000746,Email,Opportunity,OPP00157,E0126,2024-04-07,
ACT000747,Meeting,Opportunity,OPP00157,E0126,2024-08-20,30.0
ACT000748,Meeting,Opportunity,OPP00157,E0126,2024-04-30,33.0
ACT000749,Call,Opportunity,OPP00158,E0057,2024-08-16,18.0
ACT000750,Call,Opportunity,OPP00158,E0057,2024-08-16,34.0
ACT000751,Meeting,Opportunity,OPP00158,E0057,2024-08-26,40.0
ACT000752,Call,Opportunity,OPP00158,E0057,2024-08-20,24.0
ACT000753,Email,Opportunity,OPP00158,E0057,2024-08-03,
ACT000754,Meeting,Opportunity,OPP00159,E0172,2024-07-04,19.0
ACT000755,Call,Opportunity,OPP00159,E0172,2024-07-07,38.0
ACT000756,Email,Opportunity,OPP00159,E0172,2024-06-29,
ACT000757,Email,Opportunity,OPP00159,E0172,2024-06-15,
ACT000758,Email,Opportunity,OPP00159,E0172,2024-06-24,
ACT000759,Email,Opportunity,OPP00160,E0089,2025-08-22,
ACT000760,Call,Opportunity,OPP00160,E0089,2025-09-11,12.0
ACT000761,Call,Opportunity,OPP00160,E0089,2025-09-01,24.0
ACT000762,Email,Opportunity,OPP00161,E0059,2025-04-20,
ACT000763,Call,Opportunity,OPP00161,E0059,2025-04-12,23.0
ACT000764,Email,Opportunity,OPP00161,E0059,2025-04-30,
ACT000765,Email,Opportunity,OPP00162,E0032,2024-08-06,
ACT000766,Meeting,Opportunity,OPP00162,E0032,2024-08-15,23.0
ACT000767,Call,Opportunity,OPP00163,E0163,2025-06-13,14.0
ACT000768,Email,Opportunity,OPP00163,E0163,2025-06-20,
ACT000769,Meeting,Opportunity,OPP00163,E0163,2025-06-16,20.0
ACT000770,Call,Opportunity,OPP00163,E0163,2025-06-15,27.0
ACT000771,Email,Opportunity,OPP00163,E0163,2025-06-11,
ACT000772,Call,Opportunity,OPP00163,E0163,2025-06-16,24.0
ACT000773,Call,Opportunity,OPP00164,E0119,2025-01-11,20.0
ACT000774,Call,Opportunity,OPP00164,E0119,2025-03-01,19.0
ACT000775,Meeting,Opportunity,OPP00164,E0119,2025-01-30,13.0
ACT000776,Email,Opportunity,OPP00164,E0119,2025-01-17,
ACT000777,Email,Opportunity,OPP00164,E0119,2025-01-16,
ACT000778,Email,Opportunity,OPP00164,E0119,2025-02-18,
ACT000779,Call,Opportunity,OPP00164,E0119,2025-01-16,29.0
ACT000780,Email,Opportunity,OPP00164,E0119,2025-02-05,
ACT000781,Call,Opportunity,OPP00165,E0126,2024-10-09,8.0
ACT000782,Call,Opportunity,OPP00165,E0126,2024-10-03,35.0
ACT000783,Email,Opportunity,OPP00165,E0126,2024-11-12,
ACT000784,Email,Opportunity,OPP00165,E0126,2024-11-08,
ACT000785,Email,Opportunity,OPP00165,E0126,2024-10-03,
ACT000786,Email,Opportunity,OPP00165,E0126,2024-10-22,
ACT000787,Email,Opportunity,OPP00165,E0126,2024-09-28,
ACT000788,Meeting,Opportunity,OPP00166,E0100,2024-08-18,32.0
ACT000789,Call,Opportunity,OPP00166,E0100,2024-09-22,28.0
ACT000790,Call,Opportunity,OPP00166,E0100,2024-09-08,18.0
